capacity,num_orders,inst_num,optimal_bks,optimal_bks_is_opt,best_any_policy_bks,best_any_policy,any_policy_improves_optimal,directly_comparable_to_current_casop,comparability_note,source,doi,source_url
36,80,4,1582.0,True,1582.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,80,5,1797.4,True,1797.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,80,6,1613.0,True,1613.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,80,7,1529.2,True,1529.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,80,8,1738.4,True,1738.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,80,9,1487.4,False,1487.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,80,10,1648.6,True,1648.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,90,1,1860.6,True,1860.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,90,2,1751.2,True,1751.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,90,3,1848.8,True,1848.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,90,4,1851.6,True,1851.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,90,5,1725.0,True,1725.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,90,6,1821.2,False,1821.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,90,7,1898.0,True,1898.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,90,8,1793.0,False,1793.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,90,9,1857.2,True,1857.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,90,10,1869.8,False,1869.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,100,1,2169.2,True,2169.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,100,2,2100.2,True,2100.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,100,3,2059.4,False,2059.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,100,4,1997.8,False,1997.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,100,5,2043.6,True,2043.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,100,6,1927.2,True,1927.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,100,7,2041.2,False,2041.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,100,8,1947.4,False,1947.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,100,9,2036.0,False,2036.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
36,100,10,1976.6,True,1976.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,20,1,416.6,True,416.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,20,2,423.6,True,423.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,20,3,424.6,True,424.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,20,4,404.8,True,404.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,20,5,383.8,True,383.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,20,6,367.6,True,367.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,20,7,392.0,True,392.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,20,8,394.6,True,394.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,20,9,424.4,True,424.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,20,10,349.2,True,349.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,30,1,595.0,True,595.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,30,2,649.4,True,649.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,30,3,502.4,True,502.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,30,4,525.0,True,525.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,30,5,533.0,True,533.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,30,6,530.2,True,530.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,30,7,522.8,True,522.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,30,8,535.8,True,535.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,30,9,541.8,True,541.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,30,10,513.0,True,513.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,40,1,771.6,True,771.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,40,2,660.2,True,660.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,40,3,773.4,True,773.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,40,4,667.4,True,667.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,40,5,672.0,True,672.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,40,6,732.2,True,732.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,40,7,727.0,True,727.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,40,8,644.6,True,644.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,40,9,646.2,True,646.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,40,10,725.0,True,725.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,50,1,896.0,True,896.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,50,2,771.2,True,771.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,50,3,864.4,True,864.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,50,4,873.4,True,873.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,50,5,906.6,True,906.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,50,6,880.4,True,880.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,50,7,745.6,True,745.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,50,8,768.4,False,768.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,50,9,764.0,True,764.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,50,10,871.2,True,871.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,60,1,919.0,True,919.0,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,60,2,873.2,True,873.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,60,3,989.2,True,989.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,60,4,913.4,True,913.4,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,60,5,1037.6,True,1037.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,60,6,1137.8,True,1137.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,60,7,1079.8,True,1079.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,60,8,1029.8,True,1029.8,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,60,9,855.2,True,855.2,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
48,60,10,1019.6,True,1019.6,optimal,False,False,Do not use as CASOP BKS: Wahlen & Gschwind state that M&O did not specify aisle/depot entry/exit distances and they adopted the H&W/ZKS interpretation. This changes numerical objective values relative to the H&I/CASOP reference geometry.,Wahlen & Gschwind (2023),10.1287/trsc.2023.1198,https://pubsonline.informs.org/doi/10.1287/trsc.2023.1198
